node_id,lat_centro,lon_centro,n_accidentes,n_graves,n_mortales,n_alcohol,sensores_imd_500m,idx_peligrosidad,categoria
PN_1536,40.41511698553586,-3.7022746351347657,13,4,0,1,42,0.0537,MEDIO
PN_1537,40.43626460095224,-3.686296049421836,30,0,0,3,70,0.0536,ALTO
PN_1538,40.44995982836103,-3.608195031873027,29,2,0,0,36,0.0536,ALTO
PN_1539,40.40985685312299,-3.7389421929323925,30,0,0,3,43,0.0536,ALTO
PN_1540,40.405018647207136,-3.6988359713461136,19,3,0,1,83,0.0535,MEDIO
PN_1541,40.410961600552476,-3.666914085498489,19,3,0,1,67,0.0535,MEDIO
PN_1542,40.41675755994165,-3.6730825460235463,19,3,0,1,62,0.0535,MEDIO
PN_1543,40.39871807844201,-3.6462391554217413,19,3,0,1,18,0.0535,MEDIO
PN_1544,40.43871469276222,-3.634938582939829,20,1,0,4,55,0.0535,MEDIO
PN_1545,40.40416400280627,-3.747798824520539,20,1,0,4,38,0.0535,MEDIO
PN_1546,40.404988247943386,-3.695620857565017,19,3,0,1,80,0.0535,MEDIO
PN_1547,40.428817039515046,-3.6501867520380245,19,3,0,1,89,0.0535,MEDIO
PN_1548,40.38913215911488,-3.6917848975024876,9,4,0,2,66,0.0534,BAJO
PN_1549,40.42261991636482,-3.6806424117196506,9,4,0,2,59,0.0534,BAJO
PN_1550,40.42706971060926,-3.6682797193639054,25,2,0,1,36,0.0533,ALTO
PN_1551,40.41903991906739,-3.6950853503222176,25,2,0,1,80,0.0533,ALTO
PN_1552,40.43785848498522,-3.6720850272923484,25,2,0,1,58,0.0533,ALTO
PN_1553,40.4621813859209,-3.7471527650182685,25,2,0,1,7,0.0533,ALTO
PN_1554,40.39489942129989,-3.6622684067934923,25,2,0,1,50,0.0533,ALTO
PN_1555,40.38496755655141,-3.78297364768002,10,2,0,5,7,0.0533,MEDIO
PN_1556,40.4479696659706,-3.6779567937299023,15,3,0,2,37,0.0531,MEDIO
PN_1557,40.44185790529765,-3.697748873112594,15,3,0,2,31,0.0531,MEDIO
PN_1558,40.3996772428634,-3.711114590216299,15,3,0,2,91,0.0531,MEDIO
PN_1559,40.42901458453388,-3.6110745700140194,15,3,0,2,25,0.0531,MEDIO
PN_1560,40.42285514866892,-3.709056805880747,15,3,0,2,77,0.0531,MEDIO
PN_1561,40.37772732756131,-3.607142085459741,15,3,0,2,1,0.0531,MEDIO
PN_1562,40.42291270802039,-3.7040608575275025,15,3,0,2,61,0.0531,MEDIO
PN_1563,40.416841934847845,-3.7001077679650223,31,1,0,1,65,0.053,ALTO
PN_1564,40.393815524116256,-3.698734639994644,31,1,0,1,86,0.053,ALTO
PN_1565,40.43592718820133,-3.6430112515582764,21,2,0,2,78,0.0529,MEDIO
PN_1566,40.32918168127864,-3.7163096551747388,21,2,0,2,4,0.0529,MEDIO
PN_1567,40.45292829106435,-3.6539063076670266,21,2,0,2,67,0.0529,MEDIO
PN_1568,40.421224267983696,-3.6697888551995264,21,2,0,2,68,0.0529,MEDIO
PN_1569,40.37877638494226,-3.728149374691107,21,2,0,2,35,0.0529,MEDIO
PN_1570,40.41407432331035,-3.703126830901546,37,0,0,1,34,0.0528,ALTO
PN_1571,40.4293797998037,-3.652982655385226,11,3,0,3,71,0.0528,MEDIO
PN_1572,40.487704381456275,-3.6962340910885203,10,5,0,0,57,0.0528,MEDIO
PN_1573,40.34613715736591,-3.7041379459139274,27,1,0,2,32,0.0527,ALTO
PN_1574,40.440123837043764,-3.700965573598898,17,2,0,3,19,0.0526,MEDIO
PN_1575,40.46316903159281,-3.6200759308065664,16,4,0,0,13,0.0526,MEDIO
PN_1576,40.42382749663836,-3.685066067457385,17,2,0,3,65,0.0526,MEDIO
PN_1577,40.50312842064869,-3.7136285447830533,16,4,0,0,7,0.0526,MEDIO
PN_1578,40.47207396455204,-3.718100906471205,16,4,0,0,64,0.0526,MEDIO
PN_1579,40.49125518933525,-3.60668618685547,16,4,0,0,19,0.0526,MEDIO
PN_1580,40.39983675550173,-3.698736140585332,16,4,0,0,82,0.0526,MEDIO
PN_1581,40.390141605134374,-3.7119888839889255,17,2,0,3,38,0.0526,MEDIO
PN_1582,40.45191064747885,-3.7061136946117683,22,3,0,0,71,0.0524,MEDIO
PN_1583,40.406413857289664,-3.694347823079507,22,3,0,0,66,0.0524,MEDIO
PN_1584,40.39523966650193,-3.666027759934812,33,0,0,2,53,0.0524,ALTO
PN_1585,40.40426616922198,-3.7050172738116403,23,1,0,3,55,0.0523,MEDIO
PN_1586,40.41294285561809,-3.7209936895121465,23,1,0,3,79,0.0523,MEDIO
PN_1587,40.37002159674903,-3.744069253768517,12,4,0,1,50,0.0523,MEDIO
PN_1588,40.36500830366764,-3.7537121822709736,13,2,0,4,38,0.0522,MEDIO
PN_1589,40.4386253997866,-3.661074068679305,28,2,0,0,89,0.0521,ALTO
PN_1590,40.42084775458964,-3.706054314626825,29,0,0,3,52,0.0521,ALTO
PN_1591,40.43701006950587,-3.699694042848211,28,2,0,0,35,0.0521,ALTO
PN_1592,40.45197130360197,-3.689088828828991,18,3,0,1,59,0.052,MEDIO
PN_1593,40.39395179676192,-3.7679737628915158,19,1,0,4,56,0.052,MEDIO
PN_1594,40.41380451338572,-3.708886229121503,18,3,0,1,41,0.052,MEDIO
PN_1595,40.39794123826015,-3.697997984062189,18,3,0,1,84,0.052,MEDIO
PN_1596,40.380114785204135,-3.6710430206653974,19,1,0,4,26,0.052,MEDIO
PN_1597,40.40717233330291,-3.674987812574507,34,1,0,0,55,0.0519,ALTO
PN_1598,40.43703835418483,-3.7378713201883254,24,2,0,1,29,0.0518,MEDIO
PN_1599,40.38318908155512,-3.6958438831771514,24,2,0,1,57,0.0518,MEDIO
PN_1600,40.361226721160826,-3.6897686280131254,24,2,0,1,38,0.0518,MEDIO
PN_1601,40.3622194164434,-3.7578729789657452,24,2,0,1,46,0.0518,MEDIO
PN_1602,40.40987411190332,-3.6939456610154817,24,2,0,1,56,0.0518,MEDIO
PN_1603,40.363868428785835,-3.6192320603542583,24,2,0,1,0,0.0518,MEDIO
PN_1604,40.3959450962243,-3.709019840767208,25,0,0,4,94,0.0517,ALTO
PN_1605,40.37587710937972,-3.7439314438575617,14,3,0,2,49,0.0517,MEDIO
PN_1606,40.41504421879883,-3.723927970060656,14,3,0,2,91,0.0517,MEDIO
PN_1607,40.43756550348508,-3.680927486447124,14,3,0,2,91,0.0517,MEDIO
PN_1608,40.45703782711941,-3.67213026642636,14,3,0,2,82,0.0517,MEDIO
PN_1609,40.33362081745509,-3.7154125533559967,14,3,0,2,27,0.0517,MEDIO
PN_1610,40.39717306469503,-3.6967531721313263,15,1,0,5,66,0.0516,MEDIO
PN_1611,40.46883247114499,-3.627253100005559,30,1,0,1,5,0.0515,ALTO
PN_1612,40.42791375764094,-3.697000759188905,30,1,0,1,26,0.0515,ALTO
PN_1613,40.404755459241436,-3.597882704316297,30,1,0,1,11,0.0515,ALTO
PN_1614,40.40419134414667,-3.660070391234419,20,2,0,2,38,0.0514,MEDIO
PN_1615,40.47088484711542,-3.6958314984092575,20,2,0,2,33,0.0514,MEDIO
PN_1616,40.446200589241556,-3.690062287459058,20,2,0,2,44,0.0514,MEDIO
PN_1617,40.42624954833764,-3.6722697145166734,20,2,0,2,42,0.0514,MEDIO
PN_1618,40.45607986686427,-3.6908892633263393,20,2,0,2,108,0.0514,MEDIO
PN_1619,40.381671826817964,-3.6870501674376657,10,3,0,3,44,0.0513,MEDIO
PN_1620,40.34982085086469,-3.706134880304798,26,1,0,2,35,0.0512,ALTO
PN_1621,40.441045074980266,-3.615372374379116,26,1,0,2,36,0.0512,ALTO
PN_1622,40.44923887565444,-3.6982135757485133,15,4,0,0,104,0.0511,MEDIO
PN_1623,40.406033375751846,-3.74516566316519,16,2,0,3,28,0.0511,MEDIO
PN_1624,40.42996286389285,-3.71826812827786,15,4,0,0,82,0.0511,MEDIO
PN_1625,40.43201037375389,-3.6796144497449386,15,4,0,0,60,0.0511,MEDIO
PN_1626,40.416884197442165,-3.6747953618194553,15,4,0,0,52,0.0511,MEDIO
PN_1627,40.39396555300926,-3.6541308730541826,15,4,0,0,28,0.0511,MEDIO
PN_1628,40.38804118228956,-3.738932030287666,16,2,0,3,80,0.0511,MEDIO
PN_1629,40.45807583981683,-3.6970611611656126,15,4,0,0,118,0.0511,MEDIO
PN_1630,40.43591982888952,-3.6459425859519463,16,2,0,3,79,0.0511,MEDIO
PN_1631,40.44802892469606,-3.6900125907823824,16,2,0,3,46,0.0511,MEDIO
PN_1632,40.46221923842405,-3.697381563644095,15,4,0,0,94,0.0511,MEDIO
PN_1633,40.45240281123726,-3.695926547379129,21,3,0,0,94,0.0509,MEDIO
PN_1634,40.40533768140966,-3.7010119278330844,21,3,0,0,64,0.0509,MEDIO
PN_1635,40.366893754505725,-3.6053821039490774,21,3,0,0,57,0.0509,MEDIO
PN_1636,40.41811150230873,-3.6730264086324973,21,3,0,0,65,0.0509,MEDIO
PN_1637,40.482191025209744,-3.712117185909807,11,4,0,1,97,0.0508,MEDIO
PN_1638,40.42012779920612,-3.666992186214155,11,4,0,1,60,0.0508,MEDIO
PN_1639,40.40396934196244,-3.6611974164542134,11,4,0,1,54,0.0508,MEDIO
PN_1640,40.46778332518975,-3.677986220314631,27,2,0,0,54,0.0507,ALTO
PN_1641,40.43612548039683,-3.6411986871128357,12,2,0,4,69,0.0507,MEDIO
PN_1642,40.47874848121614,-3.69107104142186,27,2,0,0,40,0.0507,ALTO
PN_1643,40.43234166513457,-3.673234322882599,27,2,0,0,69,0.0507,ALTO
PN_1644,40.42583469351458,-3.701867569045408,27,2,0,0,37,0.0507,ALTO
PN_1645,40.40534733923405,-3.651685921636327,17,3,0,1,27,0.0505,MEDIO
PN_1646,40.36222513443061,-3.7446262024070216,17,3,0,1,31,0.0505,MEDIO
PN_1647,40.41384614658658,-3.728914453573056,18,1,0,4,68,0.0505,MEDIO
PN_1648,40.388096419712106,-3.653795770021885,18,1,0,4,22,0.0505,MEDIO
PN_1649,40.387790668072974,-3.664846220774897,18,1,0,4,14,0.0505,MEDIO
PN_1650,40.46627779533407,-3.669807636196996,17,3,0,1,52,0.0505,MEDIO
PN_1651,40.458085206751385,-3.664708876584778,17,3,0,1,73,0.0505,MEDIO
PN_1652,40.462013894631035,-3.708300513662299,17,3,0,1,34,0.0505,MEDIO
PN_1653,40.40412648705917,-3.6088836033110523,17,3,0,1,28,0.0505,MEDIO
PN_1654,40.43712410604565,-3.651828961866182,17,3,0,1,42,0.0505,MEDIO
PN_1655,40.433827286880394,-3.673197972875902,17,3,0,1,65,0.0505,MEDIO
PN_1656,40.3410185725097,-3.719972759168235,18,1,0,4,16,0.0505,MEDIO
PN_1657,40.48072780159084,-3.7160965594016364,17,3,0,1,74,0.0505,MEDIO
PN_1658,40.349072552722625,-3.6758995229462226,17,3,0,1,13,0.0505,MEDIO
PN_1659,40.41117449013394,-3.7349673279128695,23,2,0,1,51,0.0503,MEDIO
PN_1660,40.398050843481926,-3.7567177063538413,24,0,0,4,28,0.0503,MEDIO
PN_1661,40.44517660980217,-3.6141898217911415,23,2,0,1,38,0.0503,MEDIO
PN_1662,40.40870556342577,-3.6912181328895564,23,2,0,1,51,0.0503,MEDIO
PN_1663,40.388963331506794,-3.639165678585807,23,2,0,1,47,0.0503,MEDIO
PN_1664,40.451956671500135,-3.709266174849006,23,2,0,1,61,0.0503,MEDIO
PN_1665,40.40316983125758,-3.6609140284604313,23,2,0,1,38,0.0503,MEDIO
PN_1666,40.39578912344899,-3.67184286019756,23,2,0,1,53,0.0503,MEDIO
PN_1667,40.435177970158314,-3.661069919335859,24,0,0,4,94,0.0503,MEDIO
PN_1668,40.43525852483815,-3.643272662942223,23,2,0,1,78,0.0503,MEDIO
PN_1669,40.40999549755531,-3.6098944614272486,23,2,0,1,32,0.0503,MEDIO
PN_1670,40.41298497327599,-3.695681153456694,13,3,0,2,35,0.0502,MEDIO
PN_1671,40.46710092042864,-3.6369809124387658,13,3,0,2,42,0.0502,MEDIO
PN_1672,40.35485387796229,-3.681170258915873,13,3,0,2,12,0.0502,MEDIO
PN_1673,40.48401121273218,-3.6621767542340384,13,3,0,2,36,0.0502,MEDIO
PN_1674,40.399969267882426,-3.606920225676612,13,3,0,2,6,0.0502,MEDIO
PN_1675,40.432915387351926,-3.6001605878735674,13,3,0,2,34,0.0502,MEDIO
PN_1676,40.354871080576,-3.693088831454674,13,3,0,2,37,0.0502,MEDIO
PN_1677,40.462607326966925,-3.624087954489252,29,1,0,1,21,0.0501,ALTO
PN_1678,40.38333082350027,-3.6869844731665844,29,1,0,1,54,0.0501,ALTO
PN_1679,40.45218750759182,-3.6677535568500934,29,1,0,1,50,0.0501,ALTO
PN_1680,40.39337594475495,-3.6680592140792982,29,1,0,1,34,0.0501,ALTO
PN_1681,40.39679810503145,-3.711047335076784,19,2,0,2,94,0.05,MEDIO
PN_1682,40.45163351744045,-3.674793370243834,20,0,0,5,52,0.0499,MEDIO
PN_1683,40.45311466640279,-3.6605881908561355,9,3,0,3,58,0.0498,BAJO
PN_1684,40.468029843358096,-3.6691262519521866,25,1,0,2,59,0.0497,ALTO
PN_1685,40.47794311473,-3.703811491998755,14,4,0,0,63,0.0496,MEDIO
PN_1686,40.441171375046814,-3.712685631015947,14,4,0,0,42,0.0496,MEDIO
PN_1687,40.45288530003558,-3.605899869458915,14,4,0,0,6,0.0496,MEDIO
PN_1688,40.39821151933171,-3.6249545007545914,14,4,0,0,12,0.0496,MEDIO
PN_1689,40.38391826652386,-3.6048751872211255,15,2,0,3,5,0.0496,MEDIO
PN_1690,40.440893058739086,-3.653953347689783,14,4,0,0,43,0.0496,MEDIO
PN_1691,40.4207343752942,-3.621701511041123,14,4,0,0,50,0.0496,MEDIO
PN_1692,40.397201933176945,-3.6677724368793627,31,0,0,2,54,0.0495,ALTO
PN_1693,40.41201268900075,-3.701735966712344,20,3,0,0,26,0.0494,MEDIO
PN_1694,40.40406089244242,-3.666634405742781,20,3,0,0,75,0.0494,MEDIO
PN_1695,40.411926069718554,-3.727985090830839,20,3,0,0,85,0.0494,MEDIO
PN_1696,40.445980987888746,-3.6851031324512227,21,1,0,3,14,0.0494,MEDIO
PN_1697,40.46889899491076,-3.688203712490877,20,3,0,0,50,0.0494,MEDIO
PN_1698,40.47107057797136,-3.7199693986002274,21,1,0,3,56,0.0494,MEDIO
PN_1699,40.36711765831099,-3.720354509690241,20,3,0,0,8,0.0494,MEDIO
PN_1700,40.48412795741697,-3.667037717138573,20,3,0,0,42,0.0494,MEDIO
PN_1701,40.39810556248029,-3.718067606697991,21,1,0,3,71,0.0494,MEDIO
PN_1702,40.34208768371408,-3.714091135626383,10,4,0,1,24,0.0493,MEDIO
PN_1703,40.48807338832685,-3.7166320325576505,10,4,0,1,25,0.0493,MEDIO
PN_1704,40.4352778055712,-3.7114329266186545,10,4,0,1,54,0.0493,MEDIO
PN_1705,40.46986913339095,-3.672903908212558,11,2,0,4,48,0.0493,MEDIO
PN_1706,40.46198512250446,-3.6891003265094455,10,4,0,1,95,0.0493,MEDIO
PN_1707,40.38823456318494,-3.778996373960248,26,2,0,0,4,0.0492,ALTO
PN_1708,40.458955839081106,-3.664839804237261,26,2,0,0,69,0.0492,ALTO
PN_1709,40.438843193224756,-3.659645494357056,26,2,0,0,87,0.0492,ALTO
PN_1710,40.416126043336234,-3.72395206608165,26,2,0,0,94,0.0492,ALTO
PN_1711,40.4152320718395,-3.6776476418581088,16,3,0,1,35,0.0491,MEDIO
PN_1712,40.384181533048896,-3.6403327996722714,16,3,0,1,23,0.0491,MEDIO
PN_1713,40.38994582121906,-3.7159641631004647,16,3,0,1,38,0.0491,MEDIO
PN_1714,40.43313994753863,-3.717104432883848,16,3,0,1,77,0.0491,MEDIO
PN_1715,40.48590537758042,-3.6940676310042138,16,3,0,1,39,0.0491,MEDIO
PN_1716,40.43677887082929,-3.640919220451137,16,3,0,1,72,0.0491,MEDIO
PN_1717,40.42901578127098,-3.696148241158193,16,3,0,1,29,0.0491,MEDIO
PN_1718,40.43427115539621,-3.6559461285728116,16,3,0,1,100,0.0491,MEDIO
PN_1719,40.36405718351579,-3.7777604069501827,16,3,0,1,9,0.0491,MEDIO
PN_1720,40.419096111396634,-3.7040783355476865,16,3,0,1,59,0.0491,MEDIO
PN_1721,40.37970219269295,-3.7001957504697716,16,3,0,1,38,0.0491,MEDIO
PN_1722,40.42841697384085,-3.699644134769442,16,3,0,1,32,0.0491,MEDIO
PN_1723,40.41709182697528,-3.713136388075728,16,3,0,1,29,0.0491,MEDIO
PN_1724,40.35177432861014,-3.6909514375555803,16,3,0,1,24,0.0491,MEDIO
PN_1725,40.427818006103095,-3.6227536345184244,17,1,0,4,9,0.049,MEDIO
PN_1726,40.46920491798734,-3.698150902258602,17,1,0,4,20,0.049,MEDIO
PN_1727,40.388061295294676,-3.729042481736323,17,1,0,4,71,0.049,MEDIO
PN_1728,40.46843458250436,-3.6274176146972787,32,1,0,0,5,0.0489,ALTO
PN_1729,40.38908037503592,-3.716106492313713,22,2,0,1,58,0.0488,MEDIO
PN_1730,40.43994858401546,-3.6188957296859097,22,2,0,1,58,0.0488,MEDIO
PN_1731,40.40896197604978,-3.6647021379286073,22,2,0,1,82,0.0488,MEDIO
PN_1732,40.38705779756427,-3.7050246199551546,13,1,0,5,19,0.0487,MEDIO
PN_1733,40.480934512559664,-3.6506406340570074,12,3,0,2,14,0.0487,MEDIO
PN_1734,40.424105348985684,-3.675886979132918,28,1,0,1,65,0.0486,ALTO
PN_1735,40.40069966086498,-3.744784151945588,28,1,0,1,27,0.0486,ALTO
PN_1736,40.462198268418064,-3.6852557930294205,18,2,0,2,62,0.0485,MEDIO
PN_1737,40.41640076355741,-3.6509009507567693,18,2,0,2,30,0.0485,MEDIO
PN_1738,40.38673699479559,-3.7347492616000415,18,2,0,2,71,0.0485,MEDIO
PN_1739,40.36297905915525,-3.6938998119575763,18,2,0,2,42,0.0485,MEDIO
PN_1740,40.37733363591876,-3.6071406461798565,18,2,0,2,1,0.0485,MEDIO
PN_1741,40.46417042154821,-3.6480416859556715,13,4,0,0,25,0.0482,MEDIO
PN_1742,40.44783782473111,-3.7407879522359813,13,4,0,0,8,0.0482,MEDIO
PN_1743,40.45808761062819,-3.6551123752996495,13,4,0,0,44,0.0482,MEDIO
PN_1744,40.387195502635684,-3.668871386393807,24,1,0,2,32,0.0482,MEDIO
PN_1745,40.41089158392645,-3.7358405469583387,13,4,0,0,52,0.0482,MEDIO
PN_1746,40.367091867461234,-3.696853495077367,13,4,0,0,62,0.0482,MEDIO
PN_1747,40.37574604888751,-3.638916151938248,13,4,0,0,10,0.0482,MEDIO
PN_1748,40.390154012232806,-3.622082091194788,13,4,0,0,7,0.0482,MEDIO
PN_1749,40.45700351714023,-3.618034162100045,13,4,0,0,35,0.0482,MEDIO
PN_1750,40.410117810175315,-3.6513415116389427,13,4,0,0,51,0.0482,MEDIO
PN_1751,40.371060295971546,-3.680164570112886,13,4,0,0,4,0.0482,MEDIO
PN_1752,40.37663897501364,-3.6951138696304398,24,1,0,2,31,0.0482,MEDIO
PN_1753,40.39413779758803,-3.742640985471674,14,2,0,3,33,0.0481,MEDIO
PN_1754,40.475055126554494,-3.7111663481786534,14,2,0,3,64,0.0481,MEDIO
PN_1755,40.3949037279046,-3.667138800952099,14,2,0,3,51,0.0481,MEDIO
PN_1756,40.40627397586352,-3.6021624835651265,14,2,0,3,10,0.0481,MEDIO
PN_1757,40.42015092436763,-3.6251080281690125,30,0,0,2,59,0.048,ALTO
PN_1758,40.437028294976365,-3.6910957645517786,19,3,0,0,58,0.0479,MEDIO
PN_1759,40.38583462614287,-3.735890326760837,19,3,0,0,57,0.0479,MEDIO
PN_1760,40.41910861046969,-3.669133628916838,19,3,0,0,62,0.0479,MEDIO
PN_1761,40.45006550808711,-3.6622190473306375,19,3,0,0,60,0.0479,MEDIO
PN_1762,40.38565486986541,-3.7080876902534463,20,1,0,3,18,0.0479,MEDIO
PN_1763,40.43290978384139,-3.737889404044803,19,3,0,0,27,0.0479,MEDIO
PN_1764,40.417826805159095,-3.7240881185770403,19,3,0,0,76,0.0479,MEDIO
PN_1765,40.40290875842061,-3.666941284370016,19,3,0,0,76,0.0479,MEDIO
PN_1766,40.38583391757956,-3.7070215668469815,20,1,0,3,10,0.0479,MEDIO
PN_1767,40.41230111504334,-3.6540468571911005,19,3,0,0,63,0.0479,MEDIO
PN_1768,40.3600150716551,-3.662662126838352,9,4,0,1,0,0.0478,BAJO
PN_1769,40.3938665643981,-3.640853788628419,25,2,0,0,47,0.0477,ALTO
PN_1770,40.43394842450532,-3.6833588058872584,25,2,0,0,77,0.0477,ALTO
PN_1771,40.44684899175906,-3.718015167393691,25,2,0,0,22,0.0477,ALTO
PN_1772,40.43604461581673,-3.64199828665131,15,3,0,1,75,0.0476,MEDIO
PN_1773,40.40482487177812,-3.7422910209951397,15,3,0,1,26,0.0476,MEDIO
PN_1774,40.40426416477357,-3.7510865061215686,15,3,0,1,39,0.0476,MEDIO
PN_1775,40.425002778290946,-3.710055437336813,15,3,0,1,80,0.0476,MEDIO
PN_1776,40.37990279793961,-3.6489331264993767,15,3,0,1,12,0.0476,MEDIO
PN_1777,40.47484847727503,-3.651072445591444,15,3,0,1,38,0.0476,MEDIO
PN_1778,40.38508572845954,-3.6670375477444987,15,3,0,1,42,0.0476,MEDIO
PN_1779,40.457841568903696,-3.692069818705069,15,3,0,1,130,0.0476,MEDIO
PN_1780,40.4220806611944,-3.674169873805952,15,3,0,1,64,0.0476,MEDIO
PN_1781,40.35039036296005,-3.696784877151486,15,3,0,1,26,0.0476,MEDIO
PN_1782,40.40128203461894,-3.7597485551402783,15,3,0,1,28,0.0476,MEDIO
PN_1783,40.394938056565216,-3.694992358986881,31,1,0,0,69,0.0475,ALTO
PN_1784,40.41818611023512,-3.665985831058059,16,1,0,4,54,0.0475,MEDIO
PN_1785,40.45882322575126,-3.685092459157047,31,1,0,0,86,0.0475,ALTO
PN_1786,40.387120474832294,-3.664239413645181,16,1,0,4,18,0.0475,MEDIO
PN_1787,40.45508734480531,-3.69488102171348,21,2,0,1,113,0.0474,MEDIO
PN_1788,40.407218628070225,-3.631673783039452,21,2,0,1,37,0.0474,MEDIO
PN_1789,40.34900365592502,-3.6753601136383933,21,2,0,1,13,0.0474,MEDIO
PN_1790,40.38396713993342,-3.7239443883356014,21,2,0,1,86,0.0474,MEDIO
PN_1791,40.384085852031916,-3.7641023063486356,21,2,0,1,37,0.0474,MEDIO
PN_1792,40.421927416894654,-3.6829129228808184,21,2,0,1,56,0.0474,MEDIO
PN_1793,40.39198470814502,-3.6658492489486165,21,2,0,1,46,0.0474,MEDIO
PN_1794,40.38976177422118,-3.701095578293189,21,2,0,1,51,0.0474,MEDIO
PN_1795,40.424658529315145,-3.6728008812929342,21,2,0,1,49,0.0474,MEDIO
PN_1796,40.43711408429562,-3.621068011052345,21,2,0,1,66,0.0474,MEDIO
PN_1797,40.434182543028626,-3.7132052653673417,21,2,0,1,72,0.0474,MEDIO
PN_1798,40.36687783572799,-3.7667302293858205,21,2,0,1,14,0.0474,MEDIO
PN_1799,40.46000454968964,-3.6657964046447282,21,2,0,1,76,0.0474,MEDIO
PN_1800,40.373006333806686,-3.680881012079243,11,3,0,2,2,0.0472,MEDIO
PN_1801,40.38583276321465,-3.7530190414236517,11,3,0,2,13,0.0472,MEDIO
PN_1802,40.371846571700694,-3.742250357338774,11,3,0,2,53,0.0472,MEDIO
PN_1803,40.37690443112076,-3.694171697600161,11,3,0,2,33,0.0472,MEDIO
PN_1804,40.40697730666312,-3.6132414878174313,11,3,0,2,47,0.0472,MEDIO
PN_1805,40.413770406492446,-3.7102177969780157,11,3,0,2,44,0.0472,MEDIO
PN_1806,40.38336312151204,-3.7411547313931233,11,3,0,2,49,0.0472,MEDIO
PN_1807,40.38787787051958,-3.765856238587388,11,3,0,2,35,0.0472,MEDIO
PN_1808,40.47915495723158,-3.704160356275829,27,1,0,1,70,0.0471,ALTO
PN_1809,40.392949714110074,-3.653873691138679,27,1,0,1,30,0.0471,ALTO
PN_1810,40.39114214448191,-3.653842397309774,17,2,0,2,30,0.047,MEDIO
PN_1811,40.431971483469525,-3.686793013259255,17,2,0,2,58,0.047,MEDIO
PN_1812,40.375941683100365,-3.734194741431486,17,2,0,2,50,0.047,MEDIO
PN_1813,40.38605378458468,-3.7442227426340478,18,0,0,5,69,0.047,MEDIO
PN_1814,40.38513773321998,-3.694051961864509,17,2,0,2,57,0.047,MEDIO
PN_1815,40.446137504564895,-3.6120579824953696,17,2,0,2,42,0.047,MEDIO
PN_1816,40.400891791352166,-3.6960783451525665,23,1,0,2,91,0.0468,MEDIO
PN_1817,40.38177538552323,-3.6242236013787137,23,1,0,2,43,0.0468,MEDIO
PN_1818,40.40922323306834,-3.6091941849915212,23,1,0,2,35,0.0468,MEDIO
PN_1819,40.460806865091705,-3.698873289351935,23,1,0,2,90,0.0468,MEDIO
PN_1820,40.47897035546161,-3.674169194403956,23,1,0,2,42,0.0468,MEDIO
PN_1821,40.42597585106759,-3.675767607707004,12,4,0,0,56,0.0467,MEDIO
PN_1822,40.42295013868458,-3.6271582835104375,13,2,0,3,58,0.0467,MEDIO
PN_1823,40.489174089471355,-3.611712535494323,12,4,0,0,19,0.0467,MEDIO
PN_1824,40.4569728988918,-3.6810746524342504,13,2,0,3,96,0.0467,MEDIO
PN_1825,40.38290189138455,-3.697817502020145,13,2,0,3,52,0.0467,MEDIO
PN_1826,40.447814721839755,-3.652063454992176,12,4,0,0,57,0.0467,MEDIO
PN_1827,40.42586651720505,-3.7170051323680435,13,2,0,3,64,0.0467,MEDIO
PN_1828,40.397259602996606,-3.767190789268662,12,4,0,0,46,0.0467,MEDIO
PN_1829,40.34928978473044,-3.71086568939324,13,2,0,3,14,0.0467,MEDIO
PN_1830,40.40185620407757,-3.6679122914772484,13,2,0,3,82,0.0467,MEDIO
PN_1831,40.419043913843325,-3.66204257413338,13,2,0,3,62,0.0467,MEDIO
PN_1832,40.44921736555225,-3.62093261428889,12,4,0,0,12,0.0467,MEDIO
PN_1833,40.397966642741665,-3.717052734176704,14,0,0,6,95,0.0466,MEDIO
PN_1834,40.39621186695404,-3.7097765915824845,18,3,0,0,99,0.0465,MEDIO
PN_1835,40.47169560313942,-3.7071294377265818,18,3,0,0,38,0.0465,MEDIO
PN_1836,40.328845861460984,-3.7168023819692064,18,3,0,0,4,0.0465,MEDIO
PN_1837,40.37906803678564,-3.6138448772341465,18,3,0,0,13,0.0465,MEDIO
PN_1838,40.39205623212326,-3.7421352166641912,18,3,0,0,49,0.0465,MEDIO
PN_1839,40.442986870630946,-3.6972616338549926,18,3,0,0,62,0.0465,MEDIO
PN_1840,40.41919699412041,-3.6209984590064033,19,1,0,3,47,0.0464,MEDIO
PN_1841,40.41319010419139,-3.698138336848136,8,4,0,1,41,0.0463,BAJO
PN_1842,40.43689458849351,-3.6371318850107266,24,2,0,0,70,0.0462,MEDIO
PN_1843,40.43787841551448,-3.714172692250586,14,3,0,1,58,0.0461,MEDIO
PN_1844,40.50330656944909,-3.7048504125241277,14,3,0,1,79,0.0461,MEDIO
PN_1845,40.41118317991932,-3.7112823310667826,14,3,0,1,47,0.0461,MEDIO
PN_1846,40.35660948095547,-3.6938841381699357,14,3,0,1,30,0.0461,MEDIO
PN_1847,40.37303647959533,-3.715612998208688,14,3,0,1,32,0.0461,MEDIO
PN_1848,40.382885857485576,-3.729946192911123,14,3,0,1,41,0.0461,MEDIO
PN_1849,40.43613000618381,-3.620778793930405,14,3,0,1,64,0.0461,MEDIO
